"2007",5.561
"2008",9.952
"2009",12.1248
"2010",16.2164
"2011",0.657
"2007",10.2253
"2007",5.561
"2008",11.2884
"2008",9.952
"2009",12.1991
"2009",12.1248
"2010",28.9628
"2010",16.2164
"2011",5.7192
"2011",0.657
"Emergence",0.3324
"Emergence",0.1606
"Emergence",0.1606
"Dry",9.6037
"Dry",7.6252
"Monsoon",33.6467
"Monsoon",20.5004
"Post_Monsoon",1.3616
"Post_Monsoon",0.498
"2007",33.9611
