"LIZARDNUMBER","YEAR","TIME","EASTING","NORTHING"
"F252",2011,08:52:00,502226,3591492
"F252",2011,17:05:00,502226,3591486
"F252",2011,15:39:00,502225,3591497
"F252",2011,20:45:00,502250,3591477
"F252",2011,18:26:00,502250,3591477
"F252",2011,19:59:00,502227,3591497
"F252",2011,17:55:00,502105,3591510
"F252",2011,10:43:00,502401,3591494
"F252",2011,18:59:00,502227,3591470
"F252",2011,21:38:00,502236,3591506
"F252",2011,14:32:00,502175,3591661
"F252",2011,16:53:00,502139,3591587
"F252",2011,19:20:00,502094,3591573
"F252",2011,13:13:00,502145,3591588
"F252",2011,16:00:00,502139,3591589
"F252",2011,14:42:00,502139,3591589
"F252",2011,16:38:00,502139,3591589
