LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
M14,male,11/27/11,2011,Winter,16:31:00,501176,3592558,106,NA
M14,male,12/6/11,2011,Winter,16:03:00,501176,3592558,0,NA
M14,male,12/27/11,2011,Winter,10:25:00,501176,3592558,0,NA
M14,male,1/18/12,2012,Winter,13:05:00,501176,3592558,0,NA
M14,male,1/24/12,2012,Winter,13:14:00,501176,3592558,0,NA
M14,male,2/1/12,2012,Winter,12:10:00,501176,3592558,0,NA
