LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
M14,male,8/15/11,2011,Monsoon,10:20:00,501373,3592755,327,NA
M14,male,8/16/11,2011,Monsoon,19:52:00,501219,3592819,167,NA
M14,male,8/20/11,2011,Monsoon,19:25:00,501476,3592766,262,NA
M14,male,8/23/11,2011,Monsoon,17:35:00,501190,3592543,363,NA
M14,male,8/27/11,2011,Monsoon,19:42:00,501494,3592735,360,NA
M14,male,9/1/11,2011,Monsoon,16:13:00,501357,3592772,142,NA
M14,male,10/1/11,2011,Post_Monsoon,11:12:00,501255,3592617,186,NA
M14,male,10/7/11,2011,Post_Monsoon,18:36:00,501267,3592620,12,NA
M14,male,10/11/11,2011,Post_Monsoon,16:01:00,501266,3592618,2,NA
M14,male,10/14/11,2011,Post_Monsoon,16:46:00,501261,3592621,6,NA
M14,male,11/27/11,2011,Winter,16:31:00,501176,3592558,106,NA
M14,male,12/6/11,2011,Winter,16:03:00,501176,3592558,0,NA
M14,male,12/27/11,2011,Winter,10:25:00,501176,3592558,0,NA
