"2007",3.8748
"2011",3.8384
"2012",3.7716
"2007",4.6624
"2007",3.8748
"2011",4.4824
"2011",3.8384
"2012",4.4159
"2012",3.7716
"Winter",0
"Dry",6.1974
"Dry",3.2632
"Monsoon",7.4959
"Monsoon",6.4822
"2007",10.1349
"2007",10.1349
