"LIZARDNUMBER","YEAR","TIME","EASTING","NORTHING"
"F137",2010,14:47:00,501316,3592398
"F137",2010,17:49:00,501616,3592291
"F137",2010,15:22:00,501476,3592142
"F137",2010,10:30:00,501474,3592142
"F137",2010,10:50:00,501553,3592290
"F137",2010,15:23:00,501338,3592310
"F137",2010,20:26:00,501563,3592341
"F137",2010,21:45:00,501610,3592307
"F137",2010,11:10:00,501451,3592310
"F137",2010,21:03:00,501335,3592350
"F137",2010,19:56:00,501446,3592231
"F137",2010,18:54:00,501443,3592169
"F137",2010,19:46:00,501446,3592234
"F137",2010,21:13:00,501363,3592157
"F137",2010,20:45:00,501424,3592204
"F137",2010,21:05:00,501444,3592217
"F137",2010,00:19:00,501447,3592209
"F137",2010,18:50:00,501452,3592216
"F137",2010,22:39:00,501426,3592335
"F137",2010,20:52:00,501380,3592357
"F137",2010,20:04:00,501347,3592311
"F137",2010,21:13:00,501584,3592323
"F137",2010,07:22:00,501641,3592370
"F137",2010,22:44:00,501416,3592419
"F137",2010,19:04:00,501379,3592394
"F137",2010,20:28:00,501353,3592318
"F137",2010,23:59:00,501351,3592322
"F137",2010,09:44:00,501341,3592315
"F137",2010,20:52:00,501342,3592311
"F137",2010,22:03:00,501358,3592342
"F137",2010,20:11:00,501433,3592285
"F137",2010,21:43:00,501341,3592388
"F137",2010,21:21:00,501594,3592346
"F137",2010,17:19:00,501383,3592329
"F137",2010,09:33:00,501491,3592332
"F137",2010,20:16:00,501332,3592389
"F137",2010,19:51:00,501332,3592389
"F137",2010,19:49:00,501304,3592417
"F137",2010,20:07:00,501304,3592417
"F137",2010,20:33:00,501304,3592417
"F137",2010,17:32:00,501340,3592385
"F137",2010,15:27:00,501334,3592378
"F137",2010,14:49:00,501336,3592386
"F137",2010,13:32:00,501336,3592386
"F137",2010,13:34:00,501328,3592385
