"LIZARDNUMBER","YEAR","TIME","EASTING","NORTHING"
"F137",2008,09:04:00,501327,3592186
"F137",2008,23:20:00,501465,3592237
"F137",2008,20:40:00,501530,3592195
"F137",2008,00:01:00,501282,3592356
"F137",2008,21:33:00,501438,3592238
"F137",2008,21:41:00,501539,3592302
"F137",2008,21:27:00,501560,3592293
"F137",2008,08:17:00,501612,3592297
"F137",2008,18:29:00,501356,3592365
"F137",2008,18:13:00,501300,3592389
"F137",2008,10:19:00,501601,3592292
"F137",2008,07:37:00,501615,3592351
"F137",2008,15:29:00,501608,3592362
"F137",2008,13:12:00,501615,3592348
"F137",2008,11:07:00,501346,3592430
