LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F104,female,5/2/07,2007,Dry,1748,501650,3591775,NA,NA
F104,female,5/3/07,2007,Dry,725,501650,3591775,0,NA
F104,female,5/6/07,2007,Dry,1936,501561,3591915,166,NA
F104,female,5/17/07,2007,Dry,2301,501377,3591812,211,NA
F104,female,5/23/07,2007,Dry,2034,501649,3591805,272,NA
F104,female,6/1/07,2007,Dry,2136,501411,3591819,238,NA
F104,female,6/5/07,2007,Dry,2308,501526,3591932,161,NA
F104,female,6/10/07,2007,Dry,1942,501526,3591932,0,NA
F104,female,6/12/07,2007,Dry,2013,501526,3591932,0,NA
F104,female,6/20/07,2007,Dry,2226,501526,3591932,0,NA
F104,female,6/27/07,2007,Dry,2027,501526,3591932,0,NA
F104,female,7/3/07,2007,Dry,1922,501526,3591931,1,NA
F104,female,7/5/07,2007,Dry,2210,501396,3591904,133,NA
F104,female,4/9/08,2008,Dry,9:11:00,501546,3591826,222,NA
F104,female,4/10/08,2008,Dry,15:41:00,501558,3591830,13,NA
F104,female,4/16/08,2008,Dry,12:52:00,501680,3591942,166,NA
F104,female,4/21/08,2008,Dry,7:19:00,501674,3591941,6,NA
F104,female,4/23/08,2008,Dry,8:39:00,501680,3591946,8,NA
F104,female,4/24/08,2008,Dry,9:32:00,501679,3591945,1,NA
F104,female,4/25/08,2008,Dry,10:41:00,501679,3591945,0,NA
F104,female,5/1/08,2008,Dry,14:08:00,501679,3591945,0,NA
F104,female,5/2/08,2008,Dry,12:46:00,501679,3591945,0,NA
F104,female,5/5/08,2008,Dry,10:45:00,501679,3591945,0,NA
F104,female,5/7/08,2008,Dry,9:13:00,501679,3591945,0,NA
F104,female,5/8/08,2008,Dry,9:28:00,501679,3591945,0,NA
F104,female,5/12/08,2008,Dry,20:13:00,501679,3591945,0,NA
F104,female,5/20/08,2008,Dry,10:02:00,501704,3591959,29,NA
F104,female,5/21/08,2008,Dry,18:48:00,501740,3591991,48,NA
F104,female,5/25/08,2008,Dry,18:18:00,501740,3591991,0,NA
F104,female,5/27/08,2008,Dry,19:02:00,501740,3591991,0,NA
F104,female,5/28/08,2008,Dry,20:25:00,501740,3591991,0,NA
F104,female,6/2/08,2008,Dry,21:03:00,501745,3591991,5,NA
F104,female,6/3/08,2008,Dry,20:25:00,501745,3591991,0,NA
F104,female,6/5/08,2008,Dry,19:34:00,501745,3591991,0,NA
F104,female,6/11/08,2008,Dry,20:18:00,501745,3591991,0,NA
F104,female,6/19/08,2008,Dry,21:12:00,501745,3591991,0,NA
F104,female,6/21/08,2008,Dry,20:21:00,501745,3591991,0,NA
F104,female,6/22/08,2008,Dry,20:37:00,501745,3591991,0,NA
F104,female,6/24/08,2008,Dry,19:28:00,501745,3591991,0,NA
F104,female,6/26/08,2008,Dry,20:04:00,501709,3591978,38,NA
F104,female,6/28/08,2008,Dry,20:10:00,501709,3591978,0,NA
F104,female,6/30/08,2008,Dry,19:52:00,501711,3591957,21,NA
F104,female,7/2/08,2008,Dry,20:35:00,501709,3591957,2,NA
F104,female,4/9/09,2009,Dry,951,501679,3591949,2,NA
F104,female,4/10/09,2009,Dry,859,501679,3591949,0,NA
F104,female,4/13/09,2009,Dry,1227,501679,3591949,0,NA
F104,female,4/16/09,2009,Dry,1045,501743,3591988,75,NA
F104,female,4/17/09,2009,Dry,1125,501743,3591989,1,NA
F104,female,4/18/09,2009,Dry,1355,501743,3591989,0,NA
F104,female,4/20/09,2009,Dry,1215,501743,3591989,0,NA
F104,female,4/21/09,2009,Dry,1050,501732,3591918,72,NA
F104,female,4/23/09,2009,Dry,1533,501679,3591949,61,NA
F104,female,4/30/09,2009,Dry,1455,501547,3591823,182,NA
F104,female,5/12/09,2009,Dry,1739,501428,3591783,126,NA
F104,female,5/13/09,2009,Dry,706,501428,3591783,0,NA
F104,female,5/14/09,2009,Dry,950,501428,3591783,0,NA
F104,female,5/18/09,2009,Dry,1137,501428,3591783,0,NA
F104,female,5/19/09,2009,Dry,819,501452,3591777,25,NA
F104,female,5/25/09,2009,Dry,1019,501458,3591807,31,NA
F104,female,6/8/09,2009,Dry,937,501428,3591782,39,NA
F104,female,6/9/09,2009,Dry,803,501428,3591782,0,NA
F104,female,6/10/09,2009,Dry,825,501428,3591782,0,NA
F104,female,6/11/09,2009,Dry,748,501428,3591782,0,NA
F104,female,6/12/09,2009,Dry,933,501428,3591782,0,NA
F104,female,6/13/09,2009,Dry,945,501428,3591782,0,NA
F104,female,6/15/09,2009,Dry,933,501428,3591782,0,NA
F104,female,6/16/09,2009,Dry,1927,501428,3591782,0,NA
F104,female,6/17/09,2009,Dry,820,501428,3591782,0,NA
F104,female,6/26/09,2009,Dry,1252,501434,3591751,32,NA
F104,female,6/29/09,2009,Dry,20:51:00,501604,3591984,288,NA
