LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F104,female,11/29/09,2009,Winter,15:40:00,501707,3591955,0,NA
F104,female,12/13/09,2009,Winter,15:13:00,501707,3591955,0,NA
