"2010",5.2325
"2011",7.662
"2010",5.2325
"2010",5.3623
"2010",5.2325
"2011",8.3543
"2011",7.662
"Dry",4.715
"Dry",1.6078
"Monsoon",4.2268
"Monsoon",3.4532
"Post_Monsoon",2.0473
"Post_Monsoon",0.2948
"2010",8.8525
