LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F200,female,10/1/10,2010,Post_Monsoon,18:34:00,499347,3592431,22,NA
F200,female,10/11/10,2010,Post_Monsoon,14:18:00,499314,3592731,302,NA
F200,female,10/19/10,2010,Post_Monsoon,16:42:00,499315,3592738,7,NA
F200,female,10/22/10,2010,Post_Monsoon,14:55:00,499315,3592738,0,NA
F200,female,10/29/10,2010,Post_Monsoon,17:35:00,499315,3592733,5,NA
F200,female,11/12/10,2010,Post_Monsoon,13:55:00,499309,3592740,9,NA
F200,female,10/1/11,2011,Post_Monsoon,11:52:00,499454,3592484,0,NA
F200,female,10/7/11,2011,Post_Monsoon,19:20:00,499454,3592484,0,NA
F200,female,11/19/11,2011,Post_Monsoon,9:13:00,499347,3592691,233,NA
F200,female,11/27/11,2011,Post_Monsoon,12:28:00,499354,3592700,11,NA
F200,female,12/5/11,2011,Post_Monsoon,10:33:00,499354,3592700,0,NA
F200,female,12/27/11,2011,Post_Monsoon,9:10:00,499354,3592700,0,NA
