LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F214,female,4/1/11,2011,Dry,17:05:00,502720,3592108,38,NA
F214,female,4/12/11,2011,Dry,9:58:00,502736,3592159,53,NA
F214,female,4/16/11,2011,Dry,15:24:00,502693,3592212,68,NA
F214,female,4/27/11,2011,Dry,16:25:00,502800,3592233,109,NA
F214,female,4/29/11,2011,Dry,12:43:00,502739,3592147,105,NA
F214,female,5/11/11,2011,Dry,16:22:00,502614,3592139,125,NA
F214,female,5/16/11,2011,Dry,12:52:00,502734,3591973,205,NA
F214,female,5/20/11,2011,Dry,12:21:00,502913,3592172,268,NA
F214,female,5/27/11,2011,Dry,11:34:00,502913,3592172,0,NA
F214,female,6/13/11,2011,Dry,10:17:00,503008,3592258,128,NA
