LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F214,female,1/12/11,2011,Winter,10:59:00,502767,3592186,0,NA
F214,female,3/25/11,2011,Emergence,13:50:00,502690,3592131,95,NA
F214,female,4/1/11,2011,Dry,17:05:00,502720,3592108,38,NA
F214,female,4/12/11,2011,Dry,9:58:00,502736,3592159,53,NA
F214,female,4/16/11,2011,Dry,15:24:00,502693,3592212,68,NA
F214,female,4/27/11,2011,Dry,16:25:00,502800,3592233,109,NA
F214,female,4/29/11,2011,Dry,12:43:00,502739,3592147,105,NA
F214,female,5/11/11,2011,Dry,16:22:00,502614,3592139,125,NA
F214,female,5/16/11,2011,Dry,12:52:00,502734,3591973,205,NA
F214,female,5/20/11,2011,Dry,12:21:00,502913,3592172,268,NA
F214,female,5/27/11,2011,Dry,11:34:00,502913,3592172,0,NA
F214,female,6/13/11,2011,Dry,10:17:00,503008,3592258,128,NA
F214,female,8/4/11,2011,Monsoon,14:19:00,502571,3591973,522,NA
F214,female,8/7/11,2011,Monsoon,9:51:00,502575,3591969,6,NA
F214,female,8/13/11,2011,Monsoon,10:06:00,502577,3591972,4,NA
F214,female,8/20/11,2011,Monsoon,19:49:00,502576,3591971,1,NA
F214,female,8/27/11,2011,Monsoon,19:13:00,502575,3591972,1,NA
F214,female,9/5/11,2011,Monsoon,10:14:00,502575,3591972,0,NA
F214,female,9/13/11,2011,Monsoon,20:02:00,502553,3591976,22,NA
F214,female,10/5/11,2011,Post_Monsoon,14:41:00,502595,3592098,129,NA
F214,female,11/19/11,2011,Post_Monsoon,12:15:00,502653,3592115,60,NA
F214,female,11/28/11,2011,Post_Monsoon,13:23:00,502657,3592116,4,NA
