"2009",8.4893
"2009",10.0135
"2009",8.4893
"2009",9.9375
"2009",7.1468
"2010",4.3666
"2010",1.4131
"Dry",9.5516
"Dry",8.2828
"Monsoon",5.9719
"Monsoon",4.2491
"Post_Monsoon",0.0288
"Post_Monsoon",0.0022
"2009",10.0135
