"2011",5.5857
"2012",5.3946
"2011",5.8487
"2011",5.5857
"2012",8.2052
"2012",5.3946
"Winter",0
"Winter",0
"Emergence",3.2256
"Emergence",2.9889
"Monsoon",1.0695
"Monsoon",0.4788
"2011",15.5633
"2011",15.5633
