"LIZARDNUMBER","YEAR","TIME","EASTING","NORTHING"
"M14",2007,00:00:00,501225,3592609
"M14",2007,00:00:00,501225,3592609
"M14",2007,00:00:00,501114,3592751
"M14",2007,00:00:00,501114,3592751
"M14",2007,00:00:00,501225,3592614
"M14",2007,00:00:00,501211,3592526
"M14",2007,00:00:00,501196,3592591
"M14",2007,00:00:00,501069,3592562
"M14",2007,00:00:00,501118,3592722
"M14",2007,00:00:00,501242,3592590
"M14",2007,00:00:00,501102,3592685
"M14",2007,00:00:00,501006,3592813
"M14",2007,00:00:00,501289,3592706
"M14",2007,00:00:00,501148,3592756
"M14",2007,00:00:00,501048,3592719
