"2011",11.4657
"2012",9.8491
"2011",11.4703
"2011",11.4657
"2012",11.039
"2012",9.8491
"Emergence",2.6365
"Emergence",0.9927
"Dry",8.2783
"Dry",7.0014
"Monsoon",7.2211
"Monsoon",6.2502
"2011",20.4946
"2011",20.4946
