LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
M215,male,2/1/12,2012,Emergence,12:40:00,500373,3592860,50,NA
M215,male,2/17/12,2012,Emergence,13:33:00,500281,3592918,109,NA
M215,male,2/29/12,2012,Emergence,12:32:00,500349,3592886,75,NA
M215,male,3/10/12,2012,Emergence,10:28:00,500349,3592886,0,NA
M215,male,3/13/12,2012,Emergence,13:46:00,500246,3592638,269,NA
M215,male,3/22/12,2012,Emergence,12:54:00,500348,3592861,245,NA
M215,male,3/30/12,2012,Emergence,10:58:00,500178,3592778,189,NA
