LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F137,female,3/25/10,2010,Emergence,14:47:00,501316,3592398,44,NA
F137,female,4/5/10,2010,Emergence,17:49:00,501616,3592291,319,NA
F137,female,3/10/12,2012,Emergence,14:22:00,501345,3592394,5,NA
F137,female,3/14/12,2012,Emergence,10:57:00,501342,3592392,4,NA
F137,female,3/22/12,2012,Emergence,16:03:00,501360,3592373,26,NA
F137,female,3/27/12,2012,Emergence,14:36:00,501500,3592225,204,NA
