LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F137,female,1/18/12,2012,Winter,13:53:00,501343,3592391,47,NA
F137,female,1/24/12,2012,Winter,12:53:00,501343,3592391,0,NA
F137,female,2/1/12,2012,Winter,11:40:00,501343,3592391,0,NA
F137,female,2/17/12,2012,Winter,15:58:00,501343,3592391,0,NA
F137,female,2/29/12,2012,NA,16:13:00,501340,3592393,4,NA
F137,female,3/10/12,2012,Emergence,14:22:00,501345,3592394,5,NA
F137,female,3/14/12,2012,Emergence,10:57:00,501342,3592392,4,NA
F137,female,3/22/12,2012,Emergence,16:03:00,501360,3592373,26,NA
F137,female,3/27/12,2012,Emergence,14:36:00,501500,3592225,204,NA
F137,female,4/5/12,2012,Dry,7:43:00,501387,3592385,196,NA
F137,female,4/13/12,2012,Dry,18:09:00,501386,3592383,2,NA
F137,female,4/21/12,2012,Dry,8:30:00,501317,3592289,117,NA
F137,female,4/22/12,2012,Dry,18:44:00,501557,3592269,241,NA
