LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F137,female,11/8/09,2009,Winter,11:34:00,501345,3592431,0,NA
F137,female,11/14/09,2009,Winter,1154,501346,3592433,2,NA
F137,female,11/22/09,2009,Winter,14:00:00,501345,3592431,2,NA
F137,female,12/13/09,2009,Winter,11:19:00,501345,3592431,0,NA
F137,female,11/28/11,2011,Winter,12:46:00,501301,3592413,4,NA
F137,female,12/6/11,2011,Winter,15:39:00,501301,3592413,0,NA
F137,female,12/27/11,2011,Winter,10:55:00,501301,3592413,0,NA
F137,female,1/18/12,2012,Winter,13:53:00,501343,3592391,47,NA
F137,female,1/24/12,2012,Winter,12:53:00,501343,3592391,0,NA
F137,female,2/1/12,2012,Winter,11:40:00,501343,3592391,0,NA
F137,female,2/17/12,2012,Winter,15:58:00,501343,3592391,0,NA
