LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F137,female,10/5/08,2008,Post_Monsoon,7:37:00,501615,3592351,61,NA
F137,female,10/10/08,2008,Post_Monsoon,15:29:00,501608,3592362,13,NA
F137,female,10/17/08,2008,Post_Monsoon,13:12:00,501615,3592348,16,NA
F137,female,11/8/08,2008,Post_Monsoon,11:07:00,501346,3592430,281,NA
F137,female,10/6/09,2009,Post_Monsoon,14:03:00,501648,3592367,0,NA
F137,female,10/9/09,2009,Post_Monsoon,19:43:00,501555,3592293,119,NA
F137,female,10/18/09,2009,Post_Monsoon,19:24:00,501555,3592292,1,NA
F137,female,10/25/09,2009,Post_Monsoon,14:53:00,501345,3592431,252,NA
F137,female,10/31/09,2009,Post_Monsoon,12:43:00,501345,3592431,0,NA
F137,female,10/1/10,2010,Post_Monsoon,17:32:00,501340,3592385,48,NA
F137,female,10/13/10,2010,Post_Monsoon,15:27:00,501334,3592378,9,NA
F137,female,10/19/10,2010,Post_Monsoon,14:49:00,501336,3592386,8,NA
F137,female,10/22/10,2010,Post_Monsoon,13:32:00,501336,3592386,0,NA
F137,female,11/1/10,2010,Post_Monsoon,13:34:00,501328,3592385,8,NA
F137,female,10/1/11,2011,Post_Monsoon,10:01:00,501312,3592423,50,NA
F137,female,10/7/11,2011,Post_Monsoon,15:27:00,501315,3592420,4,NA
F137,female,11/19/11,2011,Post_Monsoon,11:20:00,501299,3592417,16,NA
