LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F137,female,8/3/08,2008,Monsoon,9:04:00,501327,3592186,NA,NA
F137,female,8/4/08,2008,Monsoon,23:20:00,501465,3592237,147,NA
F137,female,8/6/08,2008,Monsoon,20:40:00,501530,3592195,77,NA
F137,female,8/12/08,2008,Monsoon,0:01:00,501282,3592356,296,NA
F137,female,8/25/08,2008,Monsoon,21:33:00,501438,3592238,196,NA
F137,female,8/29/08,2008,Monsoon,21:41:00,501539,3592302,120,NA
F137,female,9/5/08,2008,Monsoon,21:27:00,501560,3592293,23,NA
F137,female,9/11/08,2008,Monsoon,8:17:00,501612,3592297,52,NA
F137,female,9/18/08,2008,Monsoon,18:29:00,501356,3592365,265,NA
F137,female,9/26/08,2008,Monsoon,18:13:00,501300,3592389,61,NA
F137,female,9/29/08,2008,Monsoon,10:19:00,501601,3592292,316,NA
F137,female,10/5/08,2008,Post_Monsoon,7:37:00,501615,3592351,61,NA
F137,female,10/10/08,2008,Post_Monsoon,15:29:00,501608,3592362,13,NA
F137,female,10/17/08,2008,Post_Monsoon,13:12:00,501615,3592348,16,NA
F137,female,11/8/08,2008,Post_Monsoon,11:07:00,501346,3592430,281,NA
