"LIZARDNUMBER","YEAR","TIME","EASTING","NORTHING"
"F114",2012,15:50:00,499752,3592960
"F114",2012,13:46:00,499752,3592960
"F114",2012,13:10:00,499752,3592960
"F114",2012,12:46:00,499752,3592960
"F114",2012,12:15:00,499806,3592888
"F114",2012,09:49:00,499806,3592888
"F114",2012,12:50:00,499863,3592911
"F114",2012,12:20:00,499846,3592943
"F114",2012,15:45:00,499752,3592971
"F114",2012,12:08:00,499752,3592971
"F114",2012,12:11:00,499862,3592773
"F114",2012,17:44:00,499851,3592884
"F114",2012,17:14:00,499775,3592741
"F114",2012,19:47:00,499774,3592741
"F114",2012,07:50:00,499786,3592764
"F114",2012,08:54:00,499787,3592765
"F114",2012,08:41:00,499785,3592764
"F114",2012,09:16:00,499783,3592760
"F114",2012,10:05:00,499783,3592764
"F114",2012,08:35:00,499898,3592817
"F114",2012,23:04:00,499791,3592839
"F114",2012,11:57:00,499763,3592929
"F114",2012,07:30:00,499767,3592930
"F114",2012,08:46:00,499792,3592841
"F114",2012,09:52:00,499730,3592885
"F114",2012,06:53:00,499729,3592897
"F114",2012,17:18:00,499813,3592808
"F114",2012,14:47:00,499859,3592673
"F114",2012,10:43:00,499872,3592811
"F114",2012,09:12:00,499811,3592853
"F114",2012,20:50:00,499874,3592784
"F114",2012,09:41:00,499619,3592706
"F114",2012,10:37:00,499673,3592727
"F114",2012,18:10:00,499722,3592723
"F114",2012,20:36:00,499781,3592860
"F114",2012,09:03:00,499804,3592841
"F114",2012,09:05:00,499765,3592841
"F114",2012,13:52:00,499623,3592736
"F114",2012,12:02:00,499705,3592649
"F114",2012,15:39:00,499877,3592813
"F114",2012,18:31:00,499664,3592596
"F114",2012,11:45:00,499666,3592595
"F114",2012,15:51:00,499735,3592729
"F114",2012,21:35:00,499881,3593064
"F114",2012,16:48:00,499779,3593183
"F114",2012,14:34:00,499883,3593066
"F114",2012,18:03:00,499882,3593067
"F114",2012,10:48:00,499882,3593067
"F114",2012,12:20:00,499882,3593067
"F114",2012,16:52:00,499882,3593067
"F114",2012,13:38:00,499881,3593066
"F114",2012,11:36:00,499881,3593066
"F114",2012,10:16:00,499883,3593065
"F114",2012,10:59:00,499883,3593065
