"LIZARDNUMBER","YEAR","TIME","EASTING","NORTHING"
"F114",2011,14:33:00,499742,3592953
"F114",2011,15:38:00,499806,3592889
"F114",2011,11:24:00,499840,3592896
"F114",2011,11:59:00,499842,3592900
"F114",2011,12:14:00,499745,3592973
"F114",2011,15:14:00,499763,3592861
"F114",2011,14:25:00,499766,3592860
"F114",2011,16:30:00,499766,3592860
"F114",2011,12:49:00,499711,3592847
"F114",2011,12:33:00,499714,3592842
"F114",2011,16:39:00,499803,3592865
"F114",2011,17:48:00,499795,3592832
"F114",2011,07:31:00,499623,3592670
"F114",2011,10:33:00,499795,3592830
"F114",2011,15:07:00,499684,3592731
"F114",2011,16:45:00,499760,3592743
"F114",2011,18:46:00,499856,3592678
"F114",2011,17:55:00,499740,3593096
"F114",2011,09:41:00,499771,3592950
"F114",2011,12:52:00,499774,3592949
"F114",2011,10:55:00,499774,3592949
"F114",2011,09:29:00,499774,3592949
