LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F114,female,8/16/07,2007,Monsoon,1924,499592,3592646,279,NA
F114,female,8/22/07,2007,Monsoon,1738,499760,3592783,217,NA
F114,female,8/27/07,2007,Monsoon,2115,499735,3592632,153,NA
F114,female,7/8/08,2008,Monsoon,8:49:00,499842,3592850,6,NA
F114,female,7/13/08,2008,Monsoon,7:18:00,499847,3592850,5,NA
F114,female,7/16/08,2008,Monsoon,20:25:00,499754,3592915,113,NA
F114,female,7/18/08,2008,Monsoon,9:23:00,499862,3592887,112,NA
F114,female,7/21/08,2008,Monsoon,23:30:00,499818,3592750,144,NA
F114,female,7/26/08,2008,Monsoon,7:20:00,499852,3592876,131,NA
F114,female,7/27/08,2008,Monsoon,8:16:00,499836,3592856,26,NA
F114,female,7/28/08,2008,Monsoon,23:59:00,499783,3592833,58,NA
F114,female,7/28/08,2008,Monsoon,21:20:00,499785,3592823,10,NA
F114,female,8/6/08,2008,Monsoon,22:03:00,499640,3592726,174,NA
F114,female,8/11/08,2008,Monsoon,22:42:00,499704,3592722,64,NA
F114,female,8/25/08,2008,Monsoon,19:55:00,499775,3592755,78,NA
F114,female,9/3/08,2008,Monsoon,8:03:00,499748,3592833,83,NA
F114,female,9/6/08,2008,Monsoon,21:13:00,499585,3592714,202,NA
F114,female,9/11/08,2008,Monsoon,10:41:00,499881,3593087,476,NA
F114,female,9/18/08,2008,Monsoon,8:21:00,499881,3593087,0,NA
F114,female,9/24/08,2008,Monsoon,18:01:00,499881,3593087,0,NA
F114,female,9/27/08,2008,Monsoon,18:27:00,499881,3593087,0,NA
F114,female,7/2/09,2009,Monsoon,21:46:00,499791,3592841,1,NA
F114,female,7/6/09,2009,Monsoon,2146,499828,3592891,62,NA
F114,female,7/6/09,2009,Monsoon,21:54:00,499830,3592899,8,NA
F114,female,7/7/09,2009,Monsoon,11:10:00,499866,3592938,53,NA
F114,female,7/20/09,2009,Monsoon,23:14:00,499833,3592853,91,NA
F114,female,8/4/09,2009,Monsoon,1918,499621,3592715,253,NA
F114,female,8/4/09,2009,Monsoon,2246,499532,3592610,138,NA
F114,female,8/11/09,2009,Monsoon,930,499879,3592682,354,NA
F114,female,8/17/09,2009,Monsoon,20:53:00,499514,3592725,368,NA
F114,female,8/18/09,2009,Monsoon,0:51:00,499571,3592756,65,NA
F114,female,8/19/09,2009,Monsoon,23:44:00,499790,3592803,224,NA
F114,female,7/13/10,2010,Monsoon,7:31:00,499814,3592843,69,NA
F114,female,7/13/10,2010,Monsoon,3:11:00,499813,3592846,3,NA
F114,female,7/19/10,2010,Monsoon,0:26:00,499697,3592906,131,NA
F114,female,7/20/10,2010,Monsoon,7:14:00,499712,3592847,61,NA
F114,female,7/22/10,2010,Monsoon,21:21:00,499728,3592915,70,NA
F114,female,7/23/10,2010,Monsoon,8:59:00,499867,3592925,139,NA
F114,female,7/28/10,2010,Monsoon,20:21:00,499885,3592891,38,NA
F114,female,8/3/10,2010,Monsoon,19:34:00,499711,3592809,192,NA
F114,female,8/9/10,2010,Monsoon,18:10:00,499870,3592812,159,NA
F114,female,8/17/10,2010,Monsoon,22:59:00,499880,3592807,11,NA
F114,female,8/18/10,2010,Monsoon,6:57:00,499880,3592807,0,NA
F114,female,8/28/10,2010,Monsoon,0:39:00,499874,3592641,166,NA
F114,female,8/31/10,2010,Monsoon,23:21:00,499859,3592642,15,NA
F114,female,9/1/10,2010,Monsoon,10:43:00,499785,3592629,75,NA
F114,female,9/2/10,2010,Monsoon,1:16:00,499785,3592629,0,NA
F114,female,9/8/10,2010,Monsoon,21:54:00,499668,3592695,134,NA
F114,female,9/16/10,2010,Monsoon,18:34:00,499625,3592713,47,NA
F114,female,9/17/10,2010,Monsoon,21:23:00,499625,3592713,0,NA
F114,female,9/23/10,2010,Monsoon,18:54:00,499625,3592713,0,NA
F114,female,9/26/10,2010,Monsoon,21:10:00,499639,3592696,22,NA
F114,female,9/27/10,2010,Monsoon,9:40:00,499625,3592713,22,NA
F114,female,7/25/11,2011,Monsoon,16:39:00,499803,3592865,92,NA
F114,female,8/5/11,2011,Monsoon,17:48:00,499795,3592832,34,NA
F114,female,8/9/11,2011,Monsoon,7:31:00,499623,3592670,236,NA
F114,female,8/13/11,2011,Monsoon,10:33:00,499795,3592830,235,NA
F114,female,8/16/11,2011,Monsoon,15:07:00,499684,3592731,149,NA
F114,female,8/23/11,2011,Monsoon,16:45:00,499760,3592743,77,NA
F114,female,9/4/11,2011,Monsoon,18:46:00,499856,3592678,116,NA
F114,female,6/24/12,2012,Monsoon,23:04:00,499791,3592839,109,NA
F114,female,7/5/12,2012,Monsoon,11:57:00,499763,3592929,94,NA
F114,female,7/10/12,2012,Monsoon,7:30:00,499767,3592930,4,NA
F114,female,7/12/12,2012,Monsoon,8:46:00,499792,3592841,92,NA
F114,female,7/16/12,2012,Monsoon,9:52:00,499730,3592885,76,NA
F114,female,7/18/12,2012,Monsoon,6:53:00,499729,3592897,12,NA
F114,female,7/20/12,2012,Monsoon,17:18:00,499813,3592808,122,NA
F114,female,7/23/12,2012,Monsoon,14:47:00,499859,3592673,143,NA
F114,female,7/25/12,2012,Monsoon,10:43:00,499872,3592811,139,NA
F114,female,7/27/12,2012,Monsoon,9:12:00,499811,3592853,74,NA
F114,female,7/30/12,2012,Monsoon,20:50:00,499874,3592784,93,NA
F114,female,8/1/12,2012,Monsoon,9:41:00,499619,3592706,267,NA
F114,female,8/3/12,2012,Monsoon,10:37:00,499673,3592727,58,NA
F114,female,8/11/12,2012,Monsoon,18:10:00,499722,3592723,49,NA
F114,female,8/13/12,2012,Monsoon,20:36:00,499781,3592860,149,NA
F114,female,8/15/12,2012,Monsoon,9:03:00,499804,3592841,30,NA
F114,female,8/17/12,2012,Monsoon,9:05:00,499765,3592841,39,NA
F114,female,8/27/12,2012,Monsoon,13:52:00,499623,3592736,177,NA
F114,female,9/2/12,2012,Monsoon,12:02:00,499705,3592649,120,NA
F114,female,9/7/12,2012,Monsoon,15:39:00,499877,3592813,238,NA
F114,female,9/16/12,2012,Monsoon,18:31:00,499664,3592596,304,NA
F114,female,9/20/12,2012,Monsoon,11:45:00,499666,3592595,2,NA
F114,female,9/26/12,2012,Monsoon,15:51:00,499735,3592729,151,NA
F114,female,9/29/12,2012,Monsoon,21:35:00,499881,3593064,365,NA
