LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
M112,male,3/25/10,2010,Emergence,13:42:00,499580,3592968,19,NA
M112,male,4/5/10,2010,Emergence,14:23:00,499586,3592935,34,NA
M112,male,4/24/10,2010,Dry,14:43:00,499404,3592751,259,NA
M112,male,4/29/10,2010,Dry,17:37:00,499499,3592364,398,NA
M112,male,5/6/10,2010,Dry,14:57:00,499462,3592264,107,NA
M112,male,5/14/10,2010,Dry,14:23:00,499492,3592367,107,NA
M112,male,6/1/10,2010,Dry,18:01:00,499169,3592063,444,NA
M112,male,6/2/10,2010,Dry,10:23:00,499169,3592063,0,NA
M112,male,6/7/10,2010,Dry,15:34:00,499327,3592438,407,NA
M112,male,6/12/10,2010,Dry,16:00:00,499327,3592427,11,NA
M112,male,6/17/10,2010,Dry,9:31:00,499321,3592435,10,NA
M112,male,8/2/10,2010,Monsoon,8:32:00,499659,3592320,357,NA
M112,male,8/2/10,2010,Monsoon,0:17:00,499658,3592322,2,NA
M112,male,8/5/10,2010,Monsoon,9:36:00,499329,3592419,343,NA
M112,male,8/5/10,2010,Monsoon,22:01:00,499399,3592450,77,NA
M112,male,8/8/10,2010,Monsoon,11:21:00,499496,3592359,133,NA
M112,male,8/9/10,2010,Monsoon,20:40:00,499404,3592471,145,NA
M112,male,8/17/10,2010,Monsoon,7:09:00,499594,3592475,190,NA
M112,male,8/23/10,2010,Monsoon,23:20:00,499461,3592381,163,NA
M112,male,8/23/10,2010,Monsoon,0:01:00,499462,3592373,8,NA
M112,male,8/24/10,2010,Monsoon,8:41:00,499459,3592380,8,NA
M112,male,9/8/10,2010,Monsoon,19:55:00,499467,3592406,27,NA
M112,male,9/9/10,2010,Monsoon,8:01:00,499467,3592406,0,NA
M112,male,9/15/10,2010,Monsoon,7:33:00,499467,3592406,0,NA
M112,male,9/16/10,2010,Monsoon,21:37:00,499467,3592406,0,NA
M112,male,9/17/10,2010,Monsoon,21:32:00,499467,3592406,0,NA
