LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
M112,male,6/10/07,2007,Dry,2052,499691,3592539,NA,NA
M112,male,6/12/07,2007,Dry,1942,499480,3592041,541,NA
M112,male,6/12/07,2007,Dry,2132,499480,3592041,0,NA
M112,male,6/20/07,2007,Dry,2130,499714,3592842,834,NA
M112,male,6/27/07,2007,Dry,1740,499714,3592842,0,NA
M112,male,7/3/07,2007,Dry,1905,499552,3592728,198,NA
M112,male,7/5/07,2007,Dry,1912,499552,3592728,0,NA
M112,male,8/2/07,2007,Monsoon,27,499528,3592735,25,NA
M112,male,8/4/07,2007,Monsoon,2140,499469,3592719,149,NA
M112,male,8/16/07,2007,Monsoon,1936,499745,3592821,294,NA
M112,male,8/22/07,2007,Monsoon,1730,499674,3592708,133,NA
M112,male,8/27/07,2007,Monsoon,2150,499457,3592741,219,NA
M112,male,8/29/07,2007,Monsoon,2036,499465,3592743,8,NA
