LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F36,female,1/2/11,2011,Winter,14:04:00,500376,3592910,0,NA
F36,female,3/25/11,2011,Emergence,15:02:00,500387,3592566,344,NA
F36,female,4/12/11,2011,Dry,12:05:00,500550,3592579,164,NA
F36,female,4/16/11,2011,Dry,14:20:00,500395,3592569,155,NA
F36,female,4/30/11,2011,Dry,10:12:00,500189,3592610,210,NA
F36,female,5/12/11,2011,Dry,14:41:00,500101,3592489,150,NA
F36,female,5/16/11,2011,Dry,14:52:00,500175,3592518,79,NA
F36,female,5/20/11,2011,Dry,15:00:00,500177,3592526,8,NA
F36,female,5/27/11,2011,Dry,10:57:00,500388,3592568,215,NA
F36,female,6/13/11,2011,Dry,12:09:00,500390,3592584,16,NA
F36,female,8/11/11,2011,Monsoon,15:52:00,500285,3592488,142,NA
F36,female,8/13/11,2011,Monsoon,12:57:00,500294,3592466,24,NA
F36,female,8/15/11,2011,Monsoon,16:27:00,500318,3592427,46,NA
F36,female,8/16/11,2011,Monsoon,16:11:00,500322,3592426,4,NA
F36,female,8/20/11,2011,Monsoon,16:36:00,500227,3592380,106,NA
F36,female,9/4/11,2011,Monsoon,17:50:00,500336,3592478,147,NA
F36,female,9/13/11,2011,Monsoon,14:12:00,500374,3592562,92,NA
F36,female,10/1/11,2011,Post_Monsoon,12:41:00,500404,3592589,40,NA
F36,female,10/7/11,2011,Post_Monsoon,16:47:00,500406,3592593,4,NA
F36,female,11/19/11,2011,Post_Monsoon,10:17:00,500415,3592893,300,NA
F36,female,11/27/11,2011,Winter,13:21:00,500412,3592891,4,NA
F36,female,12/5/11,2011,Winter,11:15:00,500412,3592891,0,NA
F36,female,12/27/11,2011,Winter,10:00:00,500412,3592891,0,NA
