"LIZARDNUMBER","YEAR","TIME","EASTING","NORTHING"
"M112",2007,00:00:00,499691,3592539
"M112",2007,00:00:00,499480,3592041
"M112",2007,00:00:00,499714,3592842
"M112",2007,00:00:00,499714,3592842
"M112",2007,00:00:00,499552,3592728
"M112",2007,00:00:00,499552,3592728
"M112",2007,00:00:00,499528,3592735
"M112",2007,00:00:00,499585,3592813
"M112",2007,00:00:00,499469,3592719
"M112",2007,00:00:00,499745,3592821
"M112",2007,00:00:00,499674,3592708
"M112",2007,00:00:00,499457,3592741
"M112",2007,00:00:00,499465,3592743
