LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F147,female,4/9/09,2009,Dry,1056,501248,3592444,NA,NA
F147,female,4/10/09,2009,Dry,1231,501248,3592444,0,NA
F147,female,4/13/09,2009,Dry,1450,501248,3592444,0,NA
F147,female,4/16/09,2009,Dry,1715,501290,3592591,153,NA
F147,female,4/18/09,2009,Dry,1228,501290,3592591,0,NA
F147,female,4/20/09,2009,Dry,945,501290,3592591,0,NA
F147,female,4/21/09,2009,Dry,1002,501290,3592591,0,NA
F147,female,4/22/09,2009,Dry,1100,501290,3592591,0,NA
F147,female,4/23/09,2009,Dry,1122,501554,3592583,264,NA
F147,female,4/25/09,2009,Dry,1740,501426,3592155,447,NA
F147,female,4/26/09,2009,Dry,1118,501431,3592154,5,NA
F147,female,4/26/09,2009,Dry,1749,501428,3592153,3,NA
F147,female,4/27/09,2009,Dry,857,501428,3592153,0,NA
F147,female,4/27/09,2009,Dry,1600,501442,3592108,47,NA
F147,female,4/30/09,2009,Dry,1000,501258,3592544,473,NA
F147,female,5/11/09,2009,Dry,1318,501268,3592619,76,NA
F147,female,5/12/09,2009,Dry,1008,501268,3592619,0,NA
F147,female,5/13/09,2009,Dry,724,501268,3592619,0,NA
F147,female,5/19/09,2009,Dry,1824,501098,3592489,214,NA
F147,female,6/3/09,2009,Dry,1644,501605,3592492,507,NA
F147,female,6/8/09,2009,Dry,1042,501233,3592454,374,NA
F147,female,6/8/09,2009,Dry,1517,501233,3592464,10,NA
F147,female,6/9/09,2009,Dry,939,501233,3592464,0,NA
F147,female,6/10/09,2009,Dry,940,501299,3592381,106,NA
F147,female,6/17/09,2009,Dry,1120,501344,3592419,59,NA
F147,female,6/26/09,2009,Dry,1355,501421,3592422,77,NA
F147,female,5/6/10,2010,Dry,11:19:00,501602,3592632,145,NA
F147,female,5/14/10,2010,Dry,12:41:00,501433,3592681,176,NA
F147,female,5/23/10,2010,Dry,11:18:00,501200,3592724,237,NA
F147,female,6/2/10,2010,Dry,15:54:00,501186,3592741,22,NA
F147,female,6/11/10,2010,Dry,18:21:00,501613,3592309,607,NA
F147,female,6/21/10,2010,Dry,20:16:00,501677,3592526,226,NA
F147,female,6/23/10,2010,Dry,0:14:00,501662,3592521,16,NA
F147,female,6/23/10,2010,Dry,21:43:00,501646,3592510,19,NA
F147,female,6/27/10,2010,Dry,20:33:00,501646,3592510,0,NA
F147,female,7/2/10,2010,Dry,21:39:00,501311,3592539,336,NA
F147,female,7/6/10,2010,Dry,21:46:00,501311,3592610,71,NA
F147,female,7/7/10,2010,Dry,21:32:00,501323,3592563,49,NA
F147,female,7/8/10,2010,Dry,1:32:00,501318,3592533,30,NA
F147,female,4/11/11,2011,Dry,10:40:00,501643,3592332,4,NA
F147,female,4/29/11,2011,Dry,10:55:00,501353,3592317,290,NA
F147,female,5/12/11,2011,Dry,14:09:00,501200,3592725,436,NA
F147,female,5/16/11,2011,Dry,15:52:00,501769,3592384,663,NA
F147,female,5/20/11,2011,Dry,11:08:00,501601,3592631,299,NA
F147,female,5/27/11,2011,Dry,8:44:00,501425,3592491,225,NA
F147,female,6/13/11,2011,Dry,11:37:00,501713,3592423,296,NA
F147,female,4/5/12,2012,Dry,8:11:00,501432,3592480,255,NA
F147,female,4/13/12,2012,Dry,17:46:00,501336,3592352,160,NA
F147,female,4/21/12,2012,Dry,10:52:00,501358,3592712,361,NA
F147,female,4/22/12,2012,Dry,18:11:00,501600,3592249,522,NA
F147,female,5/11/12,2012,Dry,8:33:00,501485,3592592,362,NA
F147,female,5/23/12,2012,Dry,22:25:00,501245,3592572,241,NA
F147,female,5/27/12,2012,Dry,8:49:00,501245,3592571,1,NA
F147,female,5/31/12,2012,Dry,18:42:00,501244,3592574,3,NA
F147,female,6/7/12,2012,Dry,21:30:00,501577,3592337,409,NA
F147,female,6/14/12,2012,Dry,13:13:00,501269,3592515,356,NA
F147,female,6/22/12,2012,Dry,14:16:00,501283,3592451,66,NA
