LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F147,female,10/6/09,2009,Post_Monsoon,14:38:00,501662,3592378,84,NA
F147,female,10/6/09,2009,Post_Monsoon,19:34:00,501665,3592377,3,NA
F147,female,10/10/09,2009,Post_Monsoon,11:41:00,501657,3592375,8,NA
F147,female,10/18/09,2009,Post_Monsoon,19:01:00,501657,3592375,0,NA
F147,female,10/25/09,2009,Post_Monsoon,14:05:00,501657,3592375,0,NA
F147,female,10/31/09,2009,Post_Monsoon,13:04:00,501657,3592375,0,NA
F147,female,11/8/09,2009,Post_Monsoon,14:27:00,501648,3592514,139,NA
F147,female,11/14/09,2009,Post_Monsoon,23:11,501644,3592516,4,NA
F147,female,10/1/10,2010,Post_Monsoon,16:44:00,501268,3592497,0,NA
F147,female,10/8/10,2010,Post_Monsoon,10:56:00,501266,3592499,3,NA
F147,female,10/19/10,2010,Post_Monsoon,13:10:00,501269,3592497,4,NA
F147,female,10/22/10,2010,Post_Monsoon,12:39:00,501269,3592497,0,NA
F147,female,10/1/11,2011,Post_Monsoon,10:23:00,501443,3592249,1,NA
F147,female,10/7/11,2011,Post_Monsoon,15:52:00,501440,3592248,3,NA
F147,female,11/19/11,2011,Post_Monsoon,10:54:00,501312,3592461,249,NA
F147,female,10/5/12,2012,Post_Monsoon,16:01:00,501662,3592385,3,NA
F147,female,10/17/12,2012,Post_Monsoon,16:00:00,501662,3592385,0,NA
F147,female,10/24/12,2012,Post_Monsoon,18:30:00,501288,3592408,375,NA
