"LIZARDNUMBER","DATE","TIME","EASTING","NORTHING","Distance.Moved..m."
"M13","6/16/12","11:51",500530,3592609,NA
"M13","7/12/12","9:22",500577,3593026,420
"M13","7/16/12","10:23",500526,3592907,129
"M13","7/18/12","7:18",500505,3592801,108
"M13","7/20/12","18:26",500442,3592583,227
"M13","7/23/12","15:52",500476,3592409,177
"M13","7/25/12","11:58",500406,3592274,152
"M13","7/27/12","10:06",500488,3592598,334
"M13","7/30/12","19:37",500507,3592381,218
"M13","8/1/12","9:32",500415,3592248,162
